	decidua_induced abortion_rep1	decidua_induced abortion_rep2	decidua_induced abortion_rep3	decidua_recurrent spontaneous abortion_rep1	decidua_recurrent spontaneous abortion_rep2	decidua_recurrent spontaneous abortion_rep3
C17orf57	3.134146995636947	0.8706519476017943	1.3675835399688425	4.651757792943359	5.203255980819335	3.744225692409636
C17orf58	2.072435129652183	3.2148599571908827	4.120542716538536	3.31628044548131	3.589164236699772	3.504493277108445
C17orf59	3.2956348734737646	3.6955930088175903	3.3249747330406936	2.9017570201863236	3.1313935779308735	3.3029565330339508
C17orf61	7.942103923941302	7.378823711018723	7.01699766379492	7.346770780349122	6.5922716427812675	7.526663550299274
C17orf61-PLSCR3	7.942103923941302	7.378823711018723	7.01699766379492	7.346770780349122	6.5922716427812675	7.526663550299274
C17orf62	5.762983908176891	5.533669241632526	4.905244985085586	4.733592962163713	4.585966026917429	4.9240951336729655
C17orf63	1.9491576352733324	2.1493959532440323	2.512585935075597	2.2094752008481136	2.903690035866524	2.270011572438234
C17orf64	0.0	0.4953001579962992	0.30532853203996363	0.088304722118568	0.0	0.0
C17orf65	1.7337925062465653	2.399646899590985	2.7950687005924024	2.3289283527070648	2.5061525214863716	2.5414281066467477
C17orf66	0.30201717217395757	0.0	0.0	0.0	0.2921102981652307	0.1675801601690235
C17orf67	1.357067740820914	1.0506967136494045	0.8651262030436723	1.1035983478839568	1.477356117330399	1.0763675439560676
C17orf69	0.0	0.0	0.0	0.0	0.0	0.0
C17orf70	4.316609184327823	4.429013320700457	3.698640777055442	3.83078264723125	3.5052558009321633	3.6719726607500567
C17orf72	0.0	0.0	0.0	0.0	0.0	0.0
C17orf74	0.0	0.0	0.024744055668005232	0.0	0.0	0.030827182108707833
C17orf75	1.2317518796412432	1.316800310804586	1.6379811309063717	2.42688464486444	2.235273657673368	1.512444349130712
C17orf76-AS1	8.764470233533368	8.397721688208897	8.575074030314523	8.35576952743053	8.095956057700775	8.960853392288323
C17orf77	0.0	0.0	0.0017126450676835832	0.0	0.014657798695311869	0.03790536328786416
C17orf78	0.08881040173395671	0.0	0.0	0.07911591875513424	0.0	0.12933749208122622
C17orf79	5.596929180825159	6.395744901345888	4.765094445032726	5.348434274759161	5.199283648100581	4.6935259864024585
C17orf80	1.1899763303200432	2.552999169893884	2.54205742071288	2.1028462236939345	2.2059054356469705	2.9437300794475876
C17orf81	4.1954184713377325	0.0	0.0	0.0	0.0	0.0
C17orf82	0.5224525361939061	0.3289099754797605	0.4622649108223782	0.05018251048418515	0.0687441300374321	0.22051569764841775
C17orf85	1.8689316708552084	2.7279139215897317	2.7148719235027414	3.149126017369877	3.5294086890488536	2.687356365717776
C17orf89	6.525207571284386	5.857816817040196	5.426623706251548	4.818840337680067	4.761120354104374	5.889305607727323
C17orf90	5.2272250753332195	4.537799245044285	3.601375617812122	3.602623156333542	3.6384677723999657	4.940152652416792
C17orf96	0.8065195659289577	2.1028596579220564	0.0	1.1040749379062418	0.0	0.0
C17orf97	1.6658293339988908	1.431756660194449	1.8993496716627976	1.8255414271018269	1.9419701664827125	2.393097641084663
C17orf98	10.79135013366037	0.6014730834736001	0.10204101633464635	0.09590525143181951	0.17364172176503212	11.65598680386017
C17orf99	0.0	0.1437055661033298	0.0	0.0	0.0	0.0
C18orf1	0.8384177398990134	1.2217471862870044	1.1979471459489066	1.5111188354672414	1.3634626711364923	1.4756763704386322
C18orf21	3.443617259488386	3.1941028157434777	3.177924168734418	3.3703275162952124	2.8637363004183922	3.5616194118609124
C18orf25	1.189894122771969	1.4873731520015794	1.9216267478910973	1.8858164200927188	2.185527234271274	2.0600127862517215
C18orf26	0.0	0.0	0.0	0.0	0.0	0.0
C18orf32	10.93599741689374	10.888210509974883	10.986268706727172	10.40154087555352	10.31342726581369	11.385231487970065
C18orf34	0.3032009239370425	1.2395630163187255	1.345895923540611	1.673479538506673	0.9304542577554384	1.7614937894338398
C18orf42	0.0	0.0	0.0	0.0	0.0	0.010602236716220938
C18orf54	0.3854774235802063	0.5953585243831224	0.6441460846424809	0.5437017559185847	0.8302723637722628	0.7746365371541754
C18orf56	0.0	0.0	0.0	0.0	0.0	0.0
C18orf62	0.0	0.0	0.11933917671256325	0.0	0.0	0.0
C18orf63	0.0	0.0	0.0	0.0	0.0	0.004538180938861465
C18orf8	3.731541698063632	3.092456098855731	3.259647614310555	3.4184719814275315	3.5312067668648295	3.2639613401167353
C19orf10	9.799111596936333	8.90795719444508	8.246294065745932	8.866394934187632	8.1631565346756	8.389579717493177
C19orf12	2.2327927420011675	2.2411079749340543	2.6796895213995655	2.91535453666245	2.803541170780015	2.6128879541964043
C19orf18	2.0043431814872794	1.069069689070013	1.983812656062837	1.2847806163360147	1.6165553129193182	1.9429873503149686
C19orf21	0.6932884513082261	0.95795618924187	0.7592564140547233	1.9966382134938774	1.5590855009025926	1.2081426473377217
C19orf24	7.859261440438197	7.839474661735185	8.140175362090783	7.404988248447892	8.124772704447485	8.128906836697965
C19orf25	3.556343574686871	3.8461422525631734	3.3223666075292475	3.1695258005890015	3.1741810797087857	3.8824669809185584
C19orf26	0.09350000627657509	1.297367523217659	0.8135772246044946	1.4878207441782283	1.2751680003646662	0.5352656704781203
C19orf29	2.426683411023521	3.194652858458172	3.360483676742143	2.9977223516051246	3.3448654158863382	3.3902288128272176
C19orf29-AS1	0.0	0.0	1.0189830562206752	0.0	0.0	0.0
C19orf33	5.777651159417998	7.43724438734714	5.425197436684674	6.752976001299213	7.190950607224232	6.757889990324992
C19orf35	0.32966554587740093	0.2707214882062013	0.17967792190106918	0.2939177922038951	0.44497232196063585	0.26439590776029365
C19orf38	1.7530953102699247	1.3417580850787212	0.7540100768142644	1.9172178654857892	1.2907369735888015	1.4343106329871234
C19orf40	1.3110205864011208	1.4367588401083924	0.9831129085801724	1.177018417993702	1.0362149417394297	1.21539282461717
C19orf42	6.015100552407836	6.25917831326943	5.616448862467209	5.870307997124852	5.447787453257516	6.589898284003155
C19orf43	7.7259456055995805	8.096246037646637	7.230683370515439	7.080742926490008	7.293407272164947	7.275603079336849
C19orf44	1.976183975100537	2.889440443884639	2.0710383946307322	1.9639512441998	1.918027424397102	0.0
C19orf45	0.0	0.6373199624530022	0.16167359956473729	4.354762444876537	0.0	0.11714618229381465
C19orf46	2.129207170411976	2.171664803988424	3.4690393815571614	1.7570275148296688	1.8677067272371901	1.9162587905931563
C19orf47	0.0	0.0	0.0	0.0	0.0	0.0
C19orf48	4.384581737063797	4.4646225286639005	4.191167813663647	3.346544226674035	3.877400710230534	4.436135181731861
C19orf51	0.6613938978949838	1.0685676345056527	0.7230010339633565	0.8433897654063544	0.9743083025754095	0.2899748924614173
C19orf52	2.703703173683321	3.115817320428624	0.0	0.0	0.0	3.6638341644500168
C19orf53	7.2392357216052	7.0852440531155	6.503297845556011	6.8389895729304016	6.249323973622077	8.361847298500777
C19orf54	0.0	0.0	0.0	0.0	0.0	0.0
C19orf55	1.9106444092410606	1.7600974337074056	1.726447609651614	1.9382669699081638	1.8076887642810995	1.6306990132824617
C19orf57	0.4792595390079552	0.2566206152884371	0.2680582496992612	0.2100845820653406	0.21879232499580745	0.6289210061450204
C19orf59	0.19265752113346246	0.15307115793685136	0.0	0.17389751830522765	0.1091195440044987	0.19222825920530384
C19orf6	6.208052881987965	6.73694305188008	6.205978918775349	6.5162941377514265	6.18608055562472	6.663558104217273
C19orf60	6.681969238985825	6.200614205513452	5.4364150617851985	5.398661616285693	4.888903945218628	5.711938109370681
C19orf63	6.758982678694454	7.045322828544589	7.105416180169725	5.956293673685626	6.614240155709688	6.891637907721229
C19orf66	4.621243097740013	4.6002102744200934	4.588132943601284	4.844305300163937	4.578727424289723	4.666523697116506
C19orf69	0.1908979988545517	0.05899552818742317	0.0	0.0	0.04220081559971187	0.14782636618786996
C19orf70	6.8812730614292485	6.473960582944414	5.956484191967537	5.310903563322257	5.353055054821398	0.0
C19orf71	0.0	0.0	0.0	0.0	5.510632846038977	0.0
C19orf73	0.4392326927793439	0.5448256183762605	0.2791217972136829	0.633100084890914	0.5063805501650687	0.0
C19orf75	0.0	0.0	0.0	0.0	0.0	0.0
C19orf76	1.3998164016662693	6.834976615731527	6.3943374984050125	5.9028598509373245	1.0851526805631384	6.486601758630147
C19orf77	1.3165454698751096	1.8125228690241388	0.9559860032450075	1.1986010159805924	1.3155488413627168	1.2100958067357612
C19orf79	9.164399129308435	8.538801971433129	7.8405198830861575	8.227009378638876	8.042190140887945	8.651711878131556
C19orf80	0.0	0.0	0.15691819668687396	0.0	0.0	0.0
C19orf81	1.8483134632346685	1.2566604656235671	0.6761482320386454	0.559967493751841	2.119186828902628	1.9228486273266485
C1D	3.9335631965086564	3.6476368634845486	4.048244905978529	4.178738539846203	4.089650683369456	4.285942203630301
C1GALT1	2.037108066325615	1.70248467556423	3.1707406949993837	3.1660051685833115	3.764611550540487	3.3990151922831315
C1GALT1C1	2.9765322763762727	3.382474972807902	4.34172250962232	4.601458820617352	3.9458511280686293	4.279634722489154
C1QA	8.533135023480261	8.899211890791609	6.273157782375881	9.152774109321157	8.68321570976996	8.707880202924647
C1QB	7.570113751715598	7.950847468398725	5.999722705399697	9.152774109321157	7.220194502366446	7.488016843550251
C1QBP	5.3397823193074005	6.015709415776947	6.157848127973498	5.908207655713262	5.622420867834235	6.049772329585972
C1QC	8.533135023480261	8.899211890791609	6.2000099156079	9.152774109321157	8.68321570976996	8.707880202924647
C1QL1	0.7395889126442742	3.2520916460526337	0.4715932832430355	0.2621745438459338	0.5357235301910019	0.556826669033186
C1QL2	0.0	0.047427268349326625	0.0	0.018124227336984766	0.0	0.0
C1QL3	0.06490933293338663	0.14755027548355815	0.0	0.0	0.0	0.04788844587111936
C1QL4	0.07940364501610166	0.06997473395013341	0.19799745416638095	0.017967076112704684	0.04895233247519987	0.12655385897507235
C1QTNF1	7.193466222344693	6.700467462009727	5.849151101706584	7.087091511654915	5.777206649102496	6.363903455001975
C1QTNF2	0.39198432787345794	0.7437148677434576	0.39728601760030313	0.1454779093363212	0.29150572490269333	0.3263429048443076
C1QTNF3	2.1247780797978555	2.9003335762862985	3.47823409522261	2.8478506258920064	3.493916277263934	3.84884824613899
C1QTNF3-AMACR	2.1247780797978555	2.9003335762862985	3.47823409522261	2.8478506258920064	3.493916277263934	3.84884824613899
C1QTNF4	1.9679284973450146	1.186519573710394	0.622182578823118	0.5135665419353885	0.3827524563790513	1.3969485896651936
C1QTNF5	6.626626032450518	5.513661281769864	4.845183916214171	5.1660164200299095	5.210614852342156	6.221376380567848
C1QTNF6	6.502200101424861	5.170117347958281	4.338923530872567	7.160678213220501	5.916182820661549	6.435903573253435
C1QTNF7	0.6836003462839716	0.32953237374478506	0.6149453669368705	1.684419304787383	1.5678958573222428	1.670042645773538
C1QTNF8	0.035180335978516546	0.09398197096643747	0.01109925831486227	0.0	0.0	0.020637174943627636
C1QTNF9	0.13402151200241308	0.435613660347759	0.26293581830422086	0.3244557892758036	0.32356376056748004	0.5273146018487638
C1QTNF9B	1.7734056272825354	0.0	0.0	0.0	0.0	0.0
C1QTNF9B-AS1	1.3750561178436687	0.0	0.0	0.0	0.0	0.0
C1R	8.540608533937403	9.397589073996702	9.655820485247	8.853886518035194	8.190580293580698	9.731047439337347
C1RL	4.004357564999482	4.295473249195297	4.959232289456662	4.37567894232731	4.188717409202678	4.964403253256132
C1S	7.133275812878905	8.080812199084948	8.895142030160356	8.263297373149642	8.18043135057448	9.61369002833089
C1orf100	0.0	0.0	0.0	0.0	0.0	0.0
C1orf101	0.2569224843525484	0.4424180601900916	0.7262618721593642	0.39481154025188586	0.688555477679611	0.0
C1orf105	0.0	0.05608501885619208	0.0	0.0	0.22503302060029193	0.029201677724018597
C1orf106	1.2339616651864558	2.089260845954796	1.8860662414719827	1.9207620522938007	2.891092501927698	1.5978743768285575
C1orf109	0.8929054468447754	1.1668953689854022	2.754671616086952	2.0883180210345667	3.347145455375025	2.3219598338291347
C1orf110	0.0	0.0	0.0	0.0	0.0	0.016636517653893484
C1orf111	0.0	0.0	0.10855710731559531	0.0	0.0	0.0689556761202794
C1orf112	0.5633202108930674	1.037262724651379	1.0928095631718406	1.097846732129564	1.0474825504291472	1.443012478238244
C1orf114	0.7915607179180711	0.26797917513587727	0.45947988253680083	0.7940098790373827	0.287677957589288	0.6547022406251176
C1orf115	1.7728273530327425	2.9549314321506595	3.3154676901289277	2.5820453093823628	4.373488134987114	2.901708758120397
C1orf116	0.5999128421871277	0.959690044470883	1.5855010063549564	2.1825683602399653	2.0322278229613255	1.4520102259676875
C1orf122	6.1721374402758595	5.851624127346895	5.833985540132024	4.781621997870603	4.929989780583995	5.428768843513571
C1orf123	5.648266972522508	5.842599257554379	6.845590408847855	5.360209743969039	6.302490877175609	5.857485916547791
C1orf124	1.0012834275458127	0.7337751556827823	1.5314039195940246	1.2583983182038834	1.421985352668316	1.6088139728154447
C1orf126	0.46618230206699834	0.4500124021596678	0.9737236746246714	0.9743119741128947	1.0301382902179976	0.930489835007505
C1orf127	0.7179937399543869	0.6238200507415181	0.19584143209525928	0.31723112126285474	0.5194191167966792	0.6742961243236015
C1orf129	0.03800274613430564	0.0	0.0239158950559831	0.0	0.014941536537410118	0.0
C1orf130	1.7309529134365822	1.5054793981590666	2.934673123154054	1.6576628686564645	2.4070236540409278	2.2203763928137414
C1orf131	0.0	2.591514268203883	2.997518234519788	2.3225367837702944	2.4633294941052495	2.8750585351510285
C1orf133	1.9457575079726277	1.0657859773104432	1.0558203628264486	2.0550081889055467	1.9696312622503884	1.9846185138335206
C1orf135	0.2611817581612993	0.33950456965391884	0.26962925741702526	0.24862955543091556	0.216601377782283	0.2934116866571326
C1orf140	0.06924804831317331	0.001724763687279947	0.07284435360850154	0.119378755289416	0.07635769206509946	0.3051358796357201
C1orf141	0.0	0.0	0.03654511062852431	0.00216603688703077	0.00431412635521861	0.012914678592593029
C1orf144	4.615016016286356	5.097602369644796	5.354035992780614	5.373477694608338	5.281946713452188	5.413868217160034
C1orf146	0.0	0.0	0.0	0.0	0.0	0.0
C1orf150	0.0	0.0	0.014764617477358608	0.0	0.0	0.018358283961128635
C1orf151-NBL1	6.553334389581428	7.94403849975484	6.11812919862673	7.071322913173969	7.570933430330805	7.70312839234822
C1orf158	0.254945906455481	1.539818886974665	0.32097791163777933	0.0	0.03830904469969875	0.30408225819400386
C1orf159	3.3859307167801402	3.4356005932296614	2.8677047506813294	3.0105721902809806	2.7236240873893554	2.890061403720498
C1orf162	4.2445065513959195	4.602896282702813	2.621944016083561	4.495260242186045	2.7012252181773766	3.474513919425175
C1orf168	2.012028679145456	1.9863199106114338	3.159714750469534	2.726741863062022	3.2275978464421597	2.7912723077765853
C1orf170	0.365914214863477	0.5032245613617199	0.10911646752105553	0.30972451697072045	0.9339917897996489	0.2377276794290349
C1orf172	1.330036296627786	2.3087307346533517	2.311290938831239	1.7869099571623142	2.345353792264569	1.9672940538212063
C1orf173	0.33953193371825474	0.432074282851782	0.5937926086377162	0.12808259109983475	0.306837336293377	0.47226732121626464
C1orf174	2.815075317204726	3.0443224200050896	3.452811532864268	3.2418127324464923	3.532304490004541	3.35841876872401
C1orf177	0.0979576758879101	0.11421028578041706	0.11553603378804685	0.0	0.06083625640393918	0.0
C1orf180	0.0	0.0	0.0	0.0	0.0	0.0
C1orf182	0.0	0.0	0.0	0.0	0.0	0.0
C1orf185	0.0	0.0	0.0	0.09447539546641553	0.0	0.0
C1orf186	4.773996325111173	3.8260094414916526	5.105082977549406	4.354861157705175	5.432468406670545	3.839627084536607
C1orf187	0.909396783304568	0.7034365213392626	0.0	0.6288463695751374	0.0	0.0
C1orf189	0.0	0.890933799700636	0.6882072199978226	0.0	6.1409319953206865	0.37790667428650004
C1orf192	0.0	0.0	0.0	0.0	0.0	0.0
C1orf194	1.6914537648128731	0.0	2.154615611326894	0.591256215382858	0.4232941754705711	0.5860066340001053
C1orf198	2.0746903854108534	2.140772112933307	3.084241188237084	3.9564563128148276	3.4059787492810623	3.114388681874358
C1orf200	0.2765693196602245	0.10595144002320671	0.0	0.041069539953769024	0.07456475964086651	0.054420500798179866
C1orf201	1.4593739096814748	1.8631177833345194	0.0	1.8229748245872381	1.859540252773313	0.0
C1orf204	0.8049365882157633	1.3510063437338513	1.7386035655409648	1.6212946819349756	2.4829411906698127	1.4451757894968416
C1orf21	1.874647476459259	5.304857801826257	6.180507932894506	4.734216445805424	5.8200895891577025	3.130563561663531
C1orf210	1.527821022395033	2.8501893385234176	3.221923469239315	2.1255155533676158	3.066125365044073	2.1543045194529538
C1orf212	2.530278039811216	4.908159608960483	2.8070663541916776	5.319986363950394	4.938525750554336	4.559014506889677
C1orf213	0.609187604870425	0.0	1.4785887607054338	0.8843705101052702	0.0	1.3422361341061193
C1orf216	2.3479915721953595	2.8602675949199248	3.1511671702149697	2.9204686236971957	2.5191518662793992	2.766060809807444
C1orf220	0.0	0.0551260866153378	0.2761464457630178	0.06898180774904397	0.12414745591533352	0.12578716611550872
C1orf226	0.8964601910568583	1.3438284877920361	1.4347536449216416	2.1854511161634846	1.520723957115591	1.0262618248539488
C1orf227	0.2308448882977169	0.0	0.6767810173804971	0.0	0.0	0.08079585531527748
C1orf228	2.0999751476968758	1.4070318143807645	0.6540688627290807	0.5946784817955867	0.7892167584764255	1.082137116445209
C1orf229	0.12808694753365835	0.16286354903348801	0.18000778687889823	0.08803898950900314	0.08363520337307932	0.18085311950971342
C1orf233	1.5357145734597248	2.484300570291644	1.637865239685468	0.90938756605254	1.2053049226006503	1.6464714438152595
C1orf27	2.3770071068941894	2.2784665567270492	2.9261379865566624	3.0409117131978074	3.052735839249575	2.7312723208953464
C1orf31	4.422421400046906	4.562193570228504	4.741375298195341	4.466366093255754	4.473403786906484	4.540585287846152
